user_id,recency,frequency,monetary,last_trip_time,rfm_score,segments
R05739,5,18,250.89,2025-04-23,9,Regular Commuters
R05740,13,24,336.01,2025-04-15,11,Regular Commuters
R05741,4,14,226.73,2025-04-24,7,Occasional Riders
R05742,4,21,304.81,2025-04-24,11,Regular Commuters
R05743,36,22,339.44,2025-03-23,9,Regular Commuters
R05744,5,24,354.65,2025-04-23,13,High‑Value Loyalists
R05745,32,21,301.8,2025-03-27,7,Occasional Riders
R05746,20,23,349.5,2025-04-08,10,Regular Commuters
R05747,3,17,240.43,2025-04-25,8,Occasional Riders
R05748,3,19,277.16,2025-04-25,9,Regular Commuters
R05749,8,22,315.25,2025-04-20,11,Regular Commuters
R05750,60,23,330.2,2025-02-27,9,Regular Commuters
R05751,12,18,274.76,2025-04-16,7,Occasional Riders
R05752,5,18,286.96,2025-04-23,10,Regular Commuters
R05753,14,22,295.28,2025-04-14,10,Regular Commuters
R05754,9,27,396.72,2025-04-19,14,High‑Value Loyalists
R05755,2,27,393.64,2025-04-26,15,High‑Value Loyalists
R05756,7,22,334.86,2025-04-21,12,High‑Value Loyalists
R05757,11,22,417.39,2025-04-17,12,High‑Value Loyalists
R05758,34,24,411.15000000000003,2025-03-25,10,Regular Commuters
R05759,31,18,278.82,2025-03-28,5,At Risk Users
R05760,14,16,235.82,2025-04-14,5,At Risk Users
R05761,4,12,217.44,2025-04-24,7,Occasional Riders
R05762,37,16,270.7,2025-03-22,4,At Risk Users
R05763,14,28,467.93,2025-04-14,13,High‑Value Loyalists
R05764,57,20,313.15,2025-03-02,7,Occasional Riders
R05765,96,14,239.45,2025-01-22,3,At Risk Users
R05766,34,20,357.26,2025-03-25,8,Occasional Riders
R05767,33,14,210.13,2025-03-26,3,At Risk Users
R05768,2,21,339.69,2025-04-26,12,High‑Value Loyalists
R05769,74,20,278.44,2025-02-13,6,Occasional Riders
R05770,23,19,268.59,2025-04-05,6,Occasional Riders
R05771,4,20,316.38,2025-04-24,11,Regular Commuters
R05772,40,16,191.59,2025-03-19,3,At Risk Users
R05773,6,16,302.15,2025-04-22,8,Occasional Riders
R05774,14,14,218.13,2025-04-14,5,At Risk Users
R05775,1,20,294.67,2025-04-27,11,Regular Commuters
R05776,26,15,223.47,2025-04-02,4,At Risk Users
R05777,11,9,152.68,2025-04-17,5,At Risk Users
R05778,5,28,396.71,2025-04-23,15,High‑Value Loyalists
R05779,13,11,187.65,2025-04-15,5,At Risk Users
R05780,18,18,263.35,2025-04-10,7,Occasional Riders
R05781,80,11,157.17,2025-02-07,3,At Risk Users
R05782,45,23,336.15,2025-03-14,9,Regular Commuters
R05783,4,26,426.1,2025-04-24,15,High‑Value Loyalists
R05784,2,25,417.01,2025-04-26,15,High‑Value Loyalists
R05785,3,21,288.82,2025-04-25,11,Regular Commuters
R05786,35,14,232.13,2025-03-24,3,At Risk Users
R05787,7,18,269.23,2025-04-21,8,Occasional Riders
R05788,17,22,376.04,2025-04-11,12,High‑Value Loyalists
R05789,14,23,374.76,2025-04-14,12,High‑Value Loyalists
R05790,40,28,422.7,2025-03-19,11,Regular Commuters
R05791,16,13,200.74,2025-04-12,5,At Risk Users
R05792,8,22,281.31,2025-04-20,10,Regular Commuters
R05793,24,26,357.09,2025-04-04,11,Regular Commuters
R05794,52,15,215.03,2025-03-07,3,At Risk Users
R05795,19,22,329.88,2025-04-09,10,Regular Commuters
R05796,24,18,239.71,2025-04-04,5,At Risk Users
R05797,16,20,342.58,2025-04-12,10,Regular Commuters
R05798,11,24,347.59,2025-04-17,11,Regular Commuters
R05799,6,20,292.19,2025-04-22,10,Regular Commuters
R05800,3,25,373.24,2025-04-25,15,High‑Value Loyalists
R05801,48,15,221.35,2025-03-11,3,At Risk Users
R05802,58,23,364.43,2025-03-01,9,Regular Commuters
R05803,4,23,340.69,2025-04-24,13,High‑Value Loyalists
R05804,16,14,200.38,2025-04-12,5,At Risk Users
R05805,14,13,203.39,2025-04-14,5,At Risk Users
R05806,28,25,412.59,2025-03-31,12,High‑Value Loyalists
R05807,6,15,216.51,2025-04-22,6,Occasional Riders
R05808,13,23,345.57,2025-04-15,11,Regular Commuters
R05809,53,12,169.54,2025-03-06,3,At Risk Users
R05810,6,11,192.81,2025-04-22,6,Occasional Riders
R05811,23,15,212.32999999999998,2025-04-05,4,At Risk Users
R05812,8,25,411.61,2025-04-20,14,High‑Value Loyalists
R05813,3,18,310.66,2025-04-25,10,Regular Commuters
R05814,20,20,324.72,2025-04-08,9,Regular Commuters
R05815,6,19,299.75,2025-04-22,9,Regular Commuters
R05816,5,22,362.79,2025-04-23,13,High‑Value Loyalists
R05817,10,20,293.19,2025-04-18,10,Regular Commuters
R05818,8,22,353.93,2025-04-20,12,High‑Value Loyalists
R05819,27,13,234.63,2025-04-01,4,At Risk Users
R05820,22,28,459.43,2025-04-06,12,High‑Value Loyalists
R05821,36,20,293.93,2025-03-23,7,Occasional Riders
R05822,20,25,368.29,2025-04-08,11,Regular Commuters
R05823,1,20,270.69,2025-04-27,10,Regular Commuters
R05824,18,24,412.18,2025-04-10,12,High‑Value Loyalists
R05825,23,20,244.09,2025-04-05,7,Occasional Riders
R05826,35,22,328.34,2025-03-24,9,Regular Commuters
R05827,4,18,264.11,2025-04-24,9,Regular Commuters
R05828,6,22,305.99,2025-04-22,11,Regular Commuters
R05829,54,16,232.93,2025-03-05,3,At Risk Users
R05830,9,18,336.68,2025-04-19,10,Regular Commuters
R05831,65,19,288.56,2025-02-22,6,Occasional Riders
R05832,1,27,422.40999999999997,2025-04-27,15,High‑Value Loyalists
R05833,6,22,343.01,2025-04-22,12,High‑Value Loyalists
R05834,4,24,312.0,2025-04-24,12,High‑Value Loyalists
R05835,10,21,310.57,2025-04-18,10,Regular Commuters
R05836,7,15,193.61,2025-04-21,6,Occasional Riders
R05837,6,17,302.12,2025-04-22,9,Regular Commuters
R05838,32,20,308.01,2025-03-27,7,Occasional Riders
R05839,19,11,152.70000000000002,2025-04-09,4,At Risk Users
R05840,32,18,263.32,2025-03-27,5,At Risk Users
R05841,35,16,240.27,2025-03-24,3,At Risk Users
R05842,53,16,239.97,2025-03-06,3,At Risk Users
R05843,23,20,271.17,2025-04-05,7,Occasional Riders
R05844,1,18,251.47,2025-04-27,9,Regular Commuters
R05845,4,16,242.67,2025-04-24,7,Occasional Riders
R05846,92,13,216.9,2025-01-26,3,At Risk Users
R05847,9,14,194.83,2025-04-19,6,Occasional Riders
R05848,21,24,397.72,2025-04-07,11,Regular Commuters
R05849,32,19,314.42,2025-03-27,6,Occasional Riders
R05850,16,18,288.05,2025-04-12,8,Occasional Riders
R05851,7,19,293.81,2025-04-21,9,Regular Commuters
R05852,5,19,255.68,2025-04-23,9,Regular Commuters
R05853,30,23,355.64,2025-03-29,10,Regular Commuters
R05854,5,18,300.34,2025-04-23,10,Regular Commuters
R05855,19,19,263.64,2025-04-09,6,Occasional Riders
R05856,3,21,273.4,2025-04-25,10,Regular Commuters
R05857,17,25,381.3,2025-04-11,13,High‑Value Loyalists
R05858,10,27,374.93,2025-04-18,14,High‑Value Loyalists
R05859,40,16,233.14,2025-03-19,3,At Risk Users
R05860,7,21,306.54,2025-04-21,10,Regular Commuters
R05861,3,18,311.12,2025-04-25,10,Regular Commuters
R05862,25,22,371.86,2025-04-03,11,Regular Commuters
R05863,17,23,354.02,2025-04-11,11,Regular Commuters
R05864,13,18,247.37,2025-04-15,7,Occasional Riders
R05865,13,19,312.0,2025-04-15,8,Occasional Riders
R05866,12,21,290.57,2025-04-16,9,Regular Commuters
R05867,26,23,403.4,2025-04-02,11,Regular Commuters
R05868,10,21,310.59,2025-04-18,10,Regular Commuters
R05869,36,26,386.71000000000004,2025-03-23,11,Regular Commuters
R05870,8,21,287.93,2025-04-20,10,Regular Commuters
R05871,10,23,351.33,2025-04-18,12,High‑Value Loyalists
R05872,6,17,293.32,2025-04-22,9,Regular Commuters
R05873,52,12,239.21,2025-03-07,3,At Risk Users
R05874,25,13,172.68,2025-04-03,4,At Risk Users
R05875,4,26,391.42,2025-04-24,15,High‑Value Loyalists
R05876,2,24,378.5,2025-04-26,14,High‑Value Loyalists
R05877,2,21,319.53,2025-04-26,11,Regular Commuters
R05878,63,22,335.52,2025-02-24,9,Regular Commuters
R05879,22,26,426.42,2025-04-06,12,High‑Value Loyalists
R05880,22,20,270.72,2025-04-06,7,Occasional Riders
R05881,12,26,384.27,2025-04-16,13,High‑Value Loyalists
R05882,32,18,338.0,2025-03-27,7,Occasional Riders
R05883,51,15,183.26,2025-03-08,3,At Risk Users
R05884,4,24,399.61,2025-04-24,14,High‑Value Loyalists
R05885,6,14,244.24,2025-04-22,7,Occasional Riders
R05886,23,25,403.54,2025-04-05,12,High‑Value Loyalists
R05887,7,25,419.82,2025-04-21,14,High‑Value Loyalists
R05888,2,14,182.55,2025-04-26,7,Occasional Riders
R05889,29,14,236.49,2025-03-30,4,At Risk Users
R05890,42,20,329.22,2025-03-17,8,Occasional Riders
R05891,22,19,296.14,2025-04-06,7,Occasional Riders
R05892,33,20,315.39,2025-03-26,7,Occasional Riders
R05893,2,18,304.53,2025-04-26,10,Regular Commuters
R05894,5,17,279.98,2025-04-23,9,Regular Commuters
R05895,1,17,261.28,2025-04-27,9,Regular Commuters
R05896,6,26,357.5,2025-04-22,13,High‑Value Loyalists
R05897,12,22,296.11,2025-04-16,10,Regular Commuters
R05898,26,14,200.03,2025-04-02,4,At Risk Users
R05899,15,17,264.48,2025-04-13,7,Occasional Riders
R05900,15,23,419.67,2025-04-13,12,High‑Value Loyalists
R05901,28,18,262.37,2025-03-31,6,Occasional Riders
R05902,23,16,249.19,2025-04-05,5,At Risk Users
R05903,2,20,274.02,2025-04-26,10,Regular Commuters
R05904,6,21,335.21,2025-04-22,11,Regular Commuters
R05905,10,20,290.14,2025-04-18,10,Regular Commuters
R05906,7,15,221.72,2025-04-21,6,Occasional Riders
R05907,15,20,293.55,2025-04-13,9,Regular Commuters
R05908,22,21,311.52,2025-04-06,8,Occasional Riders
R05909,15,24,377.6,2025-04-13,12,High‑Value Loyalists
R05910,4,25,352.8,2025-04-24,14,High‑Value Loyalists
R05911,2,21,362.74,2025-04-26,12,High‑Value Loyalists
R05912,10,11,181.33,2025-04-18,6,Occasional Riders
R05913,21,11,155.39,2025-04-07,4,At Risk Users
R05914,35,19,303.77,2025-03-24,6,Occasional Riders
R05915,63,17,277.46,2025-02-24,5,At Risk Users
R05916,24,21,305.47,2025-04-04,8,Occasional Riders
R05917,6,16,205.52,2025-04-22,6,Occasional Riders
R05918,5,18,306.53,2025-04-23,10,Regular Commuters
R05919,20,21,299.17,2025-04-08,8,Occasional Riders
R05920,22,15,297.21,2025-04-06,6,Occasional Riders
R05921,15,13,168.9,2025-04-13,5,At Risk Users
R05922,2,20,307.53000000000003,2025-04-26,11,Regular Commuters
R05923,49,14,250.91,2025-03-10,4,At Risk Users
R05924,13,23,306.32,2025-04-15,10,Regular Commuters
R05925,6,22,302.82,2025-04-22,11,Regular Commuters
R05926,8,19,327.24,2025-04-20,10,Regular Commuters
R05927,6,21,301.59,2025-04-22,10,Regular Commuters
R05928,24,20,296.3,2025-04-04,8,Occasional Riders
R05929,21,15,248.63,2025-04-07,5,At Risk Users
R05930,3,28,521.19,2025-04-25,15,High‑Value Loyalists
R05931,6,15,243.04,2025-04-22,6,Occasional Riders
R05932,7,20,320.66,2025-04-21,10,Regular Commuters
R05933,13,18,289.95,2025-04-15,8,Occasional Riders
R05934,6,19,333.98,2025-04-22,10,Regular Commuters
R05935,4,23,358.59999999999997,2025-04-24,13,High‑Value Loyalists
R05936,127,13,174.0,2024-12-22,3,At Risk Users
R05937,4,22,377.08,2025-04-24,14,High‑Value Loyalists
R05938,17,17,344.33,2025-04-11,9,Regular Commuters
R05939,18,18,276.11,2025-04-10,7,Occasional Riders
R05940,15,26,389.29,2025-04-13,13,High‑Value Loyalists
R05941,2,21,321.55,2025-04-26,11,Regular Commuters
R05942,9,31,500.64,2025-04-19,14,High‑Value Loyalists
R05943,78,24,362.94,2025-02-09,9,Regular Commuters
R05944,8,15,204.6,2025-04-20,6,Occasional Riders
R05945,3,20,311.58,2025-04-25,11,Regular Commuters
R05946,5,27,392.59000000000003,2025-04-23,15,High‑Value Loyalists
R05947,2,19,259.48,2025-04-26,9,Regular Commuters
R05948,28,22,318.86,2025-03-31,9,Regular Commuters
R05949,15,22,367.75,2025-04-13,11,Regular Commuters
R05950,45,25,347.83,2025-03-14,10,Regular Commuters
R05951,11,21,312.8,2025-04-17,9,Regular Commuters
R05952,1,20,306.44,2025-04-27,11,Regular Commuters
R05953,28,24,333.89,2025-03-31,10,Regular Commuters
R05954,46,15,224.1,2025-03-13,3,At Risk Users
R05955,3,22,330.43,2025-04-25,13,High‑Value Loyalists
R05956,30,23,328.11,2025-03-29,10,Regular Commuters
R05957,13,19,264.88,2025-04-15,7,Occasional Riders
R05958,47,20,331.05,2025-03-12,8,Occasional Riders
R05959,20,13,219.64,2025-04-08,4,At Risk Users
R05960,11,22,323.43,2025-04-17,11,Regular Commuters
R05961,60,22,361.67,2025-02-27,9,Regular Commuters
R05962,4,17,253.22,2025-04-24,9,Regular Commuters
R05963,18,25,410.7,2025-04-10,13,High‑Value Loyalists
R05964,5,19,304.96,2025-04-23,10,Regular Commuters
R05965,8,18,311.08,2025-04-20,9,Regular Commuters
R05966,37,20,342.33,2025-03-22,8,Occasional Riders
R05967,11,21,366.7,2025-04-17,10,Regular Commuters
R05968,28,20,373.85,2025-03-31,10,Regular Commuters
R05969,12,15,251.6,2025-04-16,6,Occasional Riders
R05970,13,17,249.45,2025-04-15,7,Occasional Riders
R05971,36,17,254.71,2025-03-23,5,At Risk Users
R05972,28,18,308.19,2025-03-31,7,Occasional Riders
R05973,42,17,265.02,2025-03-17,5,At Risk Users
R05974,7,22,401.0,2025-04-21,13,High‑Value Loyalists
R05975,20,20,344.84,2025-04-08,9,Regular Commuters
R05976,27,17,273.32,2025-04-01,6,Occasional Riders
R05977,5,18,273.14,2025-04-23,9,Regular Commuters
R05978,6,18,269.91,2025-04-22,8,Occasional Riders
R05979,2,24,363.97,2025-04-26,13,High‑Value Loyalists
R05980,8,18,286.1,2025-04-20,9,Regular Commuters
R05981,3,21,370.88,2025-04-25,13,High‑Value Loyalists
R05982,9,14,186.29999999999998,2025-04-19,6,Occasional Riders
R05983,12,25,388.46999999999997,2025-04-16,13,High‑Value Loyalists
R05984,2,16,241.2,2025-04-26,7,Occasional Riders
R05985,16,20,281.36,2025-04-12,8,Occasional Riders
R05986,9,21,311.65,2025-04-19,10,Regular Commuters
R05987,1,18,249.48000000000002,2025-04-27,9,Regular Commuters
R05988,12,26,364.5,2025-04-16,12,High‑Value Loyalists
R05989,35,21,330.13,2025-03-24,8,Occasional Riders
R05990,34,22,334.34,2025-03-25,9,Regular Commuters
R05991,4,29,461.1,2025-04-24,15,High‑Value Loyalists
R05992,15,21,350.51,2025-04-13,10,Regular Commuters
R05993,5,24,412.44,2025-04-23,14,High‑Value Loyalists
R05994,5,27,433.89,2025-04-23,15,High‑Value Loyalists
R05995,16,27,329.64,2025-04-12,12,High‑Value Loyalists
R05996,29,20,342.9,2025-03-30,9,Regular Commuters
R05997,8,22,351.73,2025-04-20,12,High‑Value Loyalists
R05998,37,15,227.34,2025-03-22,3,At Risk Users
R05999,24,16,248.54,2025-04-04,5,At Risk Users
R06000,5,13,180.26,2025-04-23,7,Occasional Riders
R06001,18,21,355.03,2025-04-10,10,Regular Commuters
R06002,64,16,200.12,2025-02-23,3,At Risk Users
R06003,5,14,194.22,2025-04-23,7,Occasional Riders
R06004,9,23,338.09000000000003,2025-04-19,12,High‑Value Loyalists
R06005,31,17,219.69,2025-03-28,4,At Risk Users
R06006,7,18,287.19,2025-04-21,9,Regular Commuters
R06007,62,21,328.99,2025-02-25,8,Occasional Riders
R06008,9,32,480.68,2025-04-19,14,High‑Value Loyalists
R06009,18,12,216.78,2025-04-10,5,At Risk Users
R06010,11,27,485.3,2025-04-17,13,High‑Value Loyalists
R06011,8,20,301.18,2025-04-20,10,Regular Commuters
R06012,20,23,324.95,2025-04-08,10,Regular Commuters
R06013,12,27,389.9,2025-04-16,13,High‑Value Loyalists
R06014,65,20,346.49,2025-02-22,8,Occasional Riders
R06015,4,21,306.37,2025-04-24,11,Regular Commuters
R06016,2,22,324.31,2025-04-26,13,High‑Value Loyalists
R06017,8,15,224.01999999999998,2025-04-20,6,Occasional Riders
R06018,16,16,277.87,2025-04-12,6,Occasional Riders
R06019,6,24,335.81,2025-04-22,12,High‑Value Loyalists
R06020,13,17,313.48,2025-04-15,8,Occasional Riders
R06021,7,26,442.98,2025-04-21,14,High‑Value Loyalists
R06022,42,14,171.55,2025-03-17,3,At Risk Users
R06023,4,17,335.73,2025-04-24,11,Regular Commuters
R06024,10,24,327.5,2025-04-18,12,High‑Value Loyalists
R06025,9,19,311.51,2025-04-19,9,Regular Commuters
R06026,3,12,175.87,2025-04-25,7,Occasional Riders
R06027,9,19,288.14,2025-04-19,9,Regular Commuters
R06028,38,13,193.48,2025-03-21,3,At Risk Users
R06029,8,22,369.96,2025-04-20,12,High‑Value Loyalists
R06030,18,19,275.59,2025-04-10,7,Occasional Riders
R06031,7,22,358.4,2025-04-21,12,High‑Value Loyalists
R06032,15,20,286.56,2025-04-13,9,Regular Commuters
R06033,10,26,385.44,2025-04-18,14,High‑Value Loyalists
R06034,14,31,460.7,2025-04-14,13,High‑Value Loyalists
R06035,24,19,323.89,2025-04-04,8,Occasional Riders
R06036,14,20,318.32,2025-04-14,9,Regular Commuters
R06037,9,14,237.86,2025-04-19,6,Occasional Riders
R06038,23,21,361.35,2025-04-05,9,Regular Commuters
R06039,17,24,363.79,2025-04-11,11,Regular Commuters
R06040,20,11,170.56,2025-04-08,4,At Risk Users
R06041,8,25,371.21000000000004,2025-04-20,14,High‑Value Loyalists
R06042,5,19,265.37,2025-04-23,9,Regular Commuters
R06043,15,13,222.79,2025-04-13,5,At Risk Users
R06044,52,27,349.04,2025-03-07,10,Regular Commuters
R06045,13,19,286.87,2025-04-15,8,Occasional Riders
R06046,4,21,303.78,2025-04-24,11,Regular Commuters
R06047,8,20,315.44,2025-04-20,10,Regular Commuters
R06048,66,16,195.55,2025-02-21,3,At Risk Users
R06049,25,20,320.66,2025-04-03,8,Occasional Riders
R06050,18,23,391.15,2025-04-10,12,High‑Value Loyalists
R06051,27,26,407.71999999999997,2025-04-01,12,High‑Value Loyalists
R06052,34,19,267.35,2025-03-25,5,At Risk Users
R06053,2,15,276.06,2025-04-26,8,Occasional Riders
R06054,16,20,304.48,2025-04-12,9,Regular Commuters
R06055,36,17,206.22,2025-03-23,4,At Risk Users
R06056,25,18,231.64000000000001,2025-04-03,5,At Risk Users
R06057,10,16,249.51,2025-04-18,7,Occasional Riders
R06058,35,21,335.24,2025-03-24,8,Occasional Riders
R06059,12,21,350.86,2025-04-16,10,Regular Commuters
R06060,42,17,237.32,2025-03-17,4,At Risk Users
R06061,26,17,281.84,2025-04-02,6,Occasional Riders
R06062,7,15,251.4,2025-04-21,7,Occasional Riders
R06063,10,23,378.76,2025-04-18,13,High‑Value Loyalists
R06064,19,21,327.24,2025-04-09,9,Regular Commuters
R06065,17,25,433.71,2025-04-11,13,High‑Value Loyalists
R06066,98,20,322.63,2025-01-20,7,Occasional Riders
R06067,40,18,290.8,2025-03-19,6,Occasional Riders
R06068,4,20,272.0,2025-04-24,10,Regular Commuters
R06069,21,27,467.07,2025-04-07,12,High‑Value Loyalists
R06070,62,14,192.38,2025-02-25,3,At Risk Users
R06071,66,17,277.21,2025-02-21,5,At Risk Users
R06072,27,19,283.2,2025-04-01,6,Occasional Riders
R06073,8,21,316.3,2025-04-20,10,Regular Commuters
R06074,12,27,408.36,2025-04-16,13,High‑Value Loyalists
R06075,12,23,354.29,2025-04-16,11,Regular Commuters
R06076,3,23,307.37,2025-04-25,12,High‑Value Loyalists
R06077,8,18,304.03,2025-04-20,9,Regular Commuters
R06078,3,18,293.11,2025-04-25,10,Regular Commuters
R06079,22,22,300.15,2025-04-06,9,Regular Commuters
R06080,1,12,177.5,2025-04-27,7,Occasional Riders
R06081,17,25,364.0,2025-04-11,12,High‑Value Loyalists
R06082,5,24,345.81,2025-04-23,13,High‑Value Loyalists
R06083,13,21,284.05,2025-04-15,8,Occasional Riders
R06084,11,18,293.99,2025-04-17,8,Occasional Riders
R06085,33,23,328.41,2025-03-26,9,Regular Commuters
R06086,2,22,393.96,2025-04-26,14,High‑Value Loyalists
R06087,36,7,108.39,2025-03-23,3,At Risk Users
R06088,39,21,350.03,2025-03-20,8,Occasional Riders
R06089,8,12,198.52,2025-04-20,6,Occasional Riders
R06090,20,13,170.04,2025-04-08,4,At Risk Users
R06091,5,26,379.58,2025-04-23,15,High‑Value Loyalists
R06092,21,23,435.61,2025-04-07,11,Regular Commuters
R06093,2,11,177.16,2025-04-26,7,Occasional Riders
R06094,50,18,343.85,2025-03-09,7,Occasional Riders
R06095,3,21,307.21,2025-04-25,11,Regular Commuters
R06096,31,19,257.42,2025-03-28,5,At Risk Users
R06097,13,21,288.22,2025-04-15,9,Regular Commuters
R06098,30,21,319.23,2025-03-29,8,Occasional Riders
R06099,12,23,336.92,2025-04-16,11,Regular Commuters
R06100,9,23,330.37,2025-04-19,12,High‑Value Loyalists
R06101,14,18,247.22,2025-04-14,7,Occasional Riders
R06102,46,14,205.84,2025-03-13,3,At Risk Users
R06103,13,22,340.75,2025-04-15,11,Regular Commuters
R06104,16,19,354.62,2025-04-12,9,Regular Commuters
R06105,17,22,330.67,2025-04-11,11,Regular Commuters
R06106,48,19,318.26,2025-03-11,6,Occasional Riders
R06107,61,20,316.58,2025-02-26,7,Occasional Riders
R06108,4,22,370.81,2025-04-24,14,High‑Value Loyalists
R06109,54,20,314.9,2025-03-05,7,Occasional Riders
R06110,11,22,352.23,2025-04-17,11,Regular Commuters
R06111,2,24,377.18,2025-04-26,14,High‑Value Loyalists
R06112,26,18,268.14,2025-04-02,6,Occasional Riders
R06113,4,16,227.96,2025-04-24,7,Occasional Riders
R06114,1,21,302.1,2025-04-27,11,Regular Commuters
R06115,13,16,254.82,2025-04-15,6,Occasional Riders
R06116,39,21,297.1,2025-03-20,7,Occasional Riders
R06117,13,19,275.93,2025-04-15,7,Occasional Riders
R06118,62,18,292.31,2025-02-25,6,Occasional Riders
R06119,9,17,253.75,2025-04-19,8,Occasional Riders
R06120,11,18,280.74,2025-04-17,7,Occasional Riders
R06121,30,19,326.25,2025-03-29,8,Occasional Riders
R06122,14,24,362.21,2025-04-14,11,Regular Commuters
R06123,2,24,372.18,2025-04-26,14,High‑Value Loyalists
R06124,6,18,279.69,2025-04-22,8,Occasional Riders
R06125,7,21,286.79,2025-04-21,10,Regular Commuters
R06126,9,28,485.51,2025-04-19,14,High‑Value Loyalists
R06127,20,17,307.8,2025-04-08,7,Occasional Riders
R06128,19,20,313.89,2025-04-09,8,Occasional Riders
R06129,43,20,313.79,2025-03-16,7,Occasional Riders
R06130,42,16,237.49,2025-03-17,3,At Risk Users
R06131,5,19,253.16,2025-04-23,9,Regular Commuters
R06132,86,16,284.18,2025-02-01,4,At Risk Users
R06133,1,18,271.01,2025-04-27,9,Regular Commuters
R06134,68,19,271.07,2025-02-19,5,At Risk Users
